idresults,configurationName,productName,classifier,testsize,trainsize,trainsizeOriginal,biasTest,biasTraining,biasTrainingOriginal,prop1Defect,prop1Clean,error,recall,precision,fscore,gscore,mcc,balance,auc,aucec,aucAlberg,aucRoI,nofb20,relb20,nofi80,reli80,rele80,necm10,necm15,necm20,necm25,cost,nofbPredicted,nofbMissed,tpr,tnr,fpr,fnr,tp,fn,tn,fp,lowerConst1to1,upperConst1to1,lowerConst1toM,upperConst1toM,lowerConstNtoM,upperConstNtoM,lowerSize1to1,upperSize1to1,lowerSize1toM,upperSize1toM,lowerSizeNtoM,upperSizeNtoM,lowerConst1to1Imp10,upperConst1to1Imp10,lowerConst1toMImp10,upperConst1toMImp10,lowerConstNtoMImp10,upperConstNtoMImp10,lowerSize1to1Imp10,upperSize1to1Imp10,lowerSize1toMImp10,upperSize1toMImp10,lowerSizeNtoMImp10,upperSizeNtoMImp10,lowerConst1to1Imp20,upperConst1to1Imp20,lowerConst1toMImp20,upperConst1toMImp20,lowerConstNtoMImp20,upperConstNtoMImp20,lowerSize1to1Imp20,upperSize1to1Imp20,lowerSize1toMImp20,upperSize1toMImp20,lowerSizeNtoMImp20,upperSizeNtoMImp20,lowerConst1to1Imp30,upperConst1to1Imp30,lowerConst1toMImp30,upperConst1toMImp30,lowerConstNtoMImp30,upperConstNtoMImp30,lowerSize1to1Imp30,upperSize1to1Imp30,lowerSize1toMImp30,upperSize1toMImp30,lowerSizeNtoMImp30,upperSizeNtoMImp30,lowerConst1to1Imp40,upperConst1to1Imp40,lowerConst1toMImp40,upperConst1toMImp40,lowerConstNtoMImp40,upperConstNtoMImp40,lowerSize1to1Imp40,upperSize1to1Imp40,lowerSize1toMImp40,upperSize1toMImp40,lowerSizeNtoMImp40,upperSizeNtoMImp40,lowerConst1to1Imp50,upperConst1to1Imp50,lowerConst1toMImp50,upperConst1toMImp50,lowerConstNtoMImp50,upperConstNtoMImp50,lowerSize1to1Imp50,upperSize1to1Imp50,lowerSize1toMImp50,upperSize1toMImp50,lowerSizeNtoMImp50,upperSizeNtoMImp50
78426,MYNBOU_5_Watanabe08,gora-0.4_aggregated.csv,NB,153,34041,34041,0.0718954248366013,0.06239534678769719,0.06239534678769719,79.27272727272727,8.352112676056338,0.09803921568627451,0.5454545454545454,0.375,0.4444444444444444,0.6875,0.4009988393509607,0.6747532446637506,0.7816901408450704,0.7923579688285554,0.012919973598694132,0.6058072257032395,3.0,0.23076923076923078,71.0,0.46405228758169936,0.8133102253032927,0.39215686274509803,0.5555555555555556,0.7189542483660131,0.8823529411764706,5541.0,8.0,5.0,0.5454545454545454,0.9295774647887324,0.07042253521126761,0.45454545454545453,6.0,5.0,132.0,10.0,2.6666666666666665,27.4,2.0,27.4,2.6666666666666665,27.4,923.5,1776.8,692.625,1776.8,923.5,1776.8,2.962962962962963,30.444444444444443,2.2222222222222223,30.444444444444443,3.0131826741996233,31.065759637188208,1026.111111111111,1974.2222222222222,769.5833333333333,1974.2222222222222,1043.5028248587569,2014.5124716553287,3.333333333333333,34.25,2.5,34.25,3.4482758620689653,35.67708333333333,1154.3749999999998,2221.0,865.78125,2221.0,1194.1810344827584,2313.5416666666665,3.80952380952381,39.142857142857146,2.857142857142857,39.142857142857146,4.010025062656642,41.64133738601824,1319.2857142857144,2538.285714285714,989.4642857142858,2538.285714285714,1388.7218045112784,2700.3039513677813,4.444444444444445,45.666666666666664,3.3333333333333335,45.666666666666664,4.761904761904762,49.637681159420296,1539.1666666666667,2961.3333333333335,1154.375,2961.3333333333335,1649.107142857143,3218.840579710145,5.333333333333333,54.8,4.0,54.8,5.818181818181818,60.888888888888886,1847.0,3553.6,1385.25,3553.6,2014.909090909091,3948.4444444444443
78427,MYNBOU_5_Watanabe08,gora-0.5_aggregated.csv,NB,169,37704,37704,0.07692307692307693,0.061903246339910886,0.061903246339910886,66.76923076923077,7.666666666666667,0.10059171597633136,0.46153846153846156,0.375,0.41379310344827586,0.6182074805928018,0.3617390217072359,0.6165616300323544,0.783284023668639,0.7877712031558196,0.018737672583826432,0.6048353366559167,4.0,0.26666666666666666,100.0,0.591715976331361,0.8778070946936382,0.47337278106508873,0.6804733727810651,0.8875739644970414,1.0946745562130178,6037.0,8.0,7.0,0.46153846153846156,0.9358974358974359,0.0641025641025641,0.5384615384615384,6.0,7.0,146.0,10.0,2.6666666666666665,21.857142857142858,2.0,21.857142857142858,3.2,21.857142857142858,1006.1666666666666,1574.0,754.625,1574.0,1207.4,1574.0,2.962962962962963,24.285714285714285,2.2222222222222223,24.285714285714285,3.6281179138321993,24.999999999999996,1117.9629629629628,1748.888888888889,838.4722222222222,1748.888888888889,1368.9342403628118,1800.3267973856207,3.333333333333333,27.32142857142857,2.5,27.32142857142857,4.166666666666666,28.977272727272727,1257.7083333333333,1967.4999999999998,943.28125,1967.4999999999998,1572.1354166666663,2086.742424242424,3.80952380952381,31.22448979591837,2.857142857142857,31.22448979591837,4.863221884498482,34.151785714285715,1437.3809523809525,2248.571428571429,1078.0357142857144,2248.571428571429,1834.9544072948333,2459.3750000000005,4.444444444444445,36.42857142857142,3.3333333333333335,36.42857142857142,5.797101449275363,41.12903225806452,1676.9444444444446,2623.333333333333,1257.7083333333335,2623.333333333333,2187.3188405797105,2961.8279569892475,5.333333333333333,43.714285714285715,4.0,43.714285714285715,7.111111111111111,51.0,2012.3333333333333,3148.0,1509.25,3148.0,2683.1111111111113,3672.6666666666665
78428,MYNBOU_5_Watanabe08,gora-0.6_aggregated.csv,NB,170,44212,44212,0.052941176470588235,0.058626617207997826,0.058626617207997826,96.44444444444444,8.496894409937887,0.10588235294117647,0.3333333333333333,0.2,0.25,0.4901315789473684,0.20430810534607985,0.5256584639347068,0.7674258109040718,0.7529411764705868,0.0023245001325338317,0.5302332184664631,1.0,0.1111111111111111,101.0,0.5941176470588235,0.8789057962597285,0.4235294117647059,0.6,0.7764705882352941,0.9529411764705882,5882.0,3.0,6.0,0.3333333333333333,0.9254658385093167,0.07453416149068323,0.6666666666666666,3.0,6.0,149.0,12.0,5.0,25.833333333333332,5.0,25.833333333333332,5.0,25.833333333333332,1960.6666666666667,1889.3333333333333,1960.6666666666667,1889.3333333333333,1960.6666666666667,1889.3333333333333,5.555555555555555,28.703703703703702,5.555555555555555,28.703703703703702,5.555555555555555,28.703703703703702,2178.5185185185182,2099.259259259259,2178.5185185185182,2099.259259259259,2178.5185185185182,2099.259259259259,6.249999999999999,32.291666666666664,6.249999999999999,32.291666666666664,6.249999999999999,32.29166666666667,2450.833333333333,2361.6666666666665,2450.833333333333,2361.6666666666665,2450.833333333333,2361.666666666667,7.142857142857144,36.90476190476191,7.142857142857144,36.90476190476191,7.142857142857144,36.904761904761905,2800.9523809523816,2699.0476190476197,2800.9523809523816,2699.0476190476197,2800.9523809523816,2699.047619047619,8.333333333333334,43.05555555555556,8.333333333333334,43.05555555555556,8.333333333333334,43.05555555555556,3267.7777777777783,3148.888888888889,3267.7777777777783,3148.888888888889,3267.7777777777783,3148.8888888888887,10.0,51.666666666666664,10.0,51.666666666666664,10.0,51.666666666666664,3921.3333333333335,3778.6666666666665,3921.3333333333335,3778.6666666666665,3921.3333333333335,3778.6666666666665
78429,MYNBOU_3_Peters15,opennlp-1.8.0_aggregated.csv,NB,626,512,632,0.007987220447284345,0.017578125,0.014240506329113924,34.6,13.347826086956522,0.1134185303514377,0.0,0.0,0.0,0.0,-0.030804712249206025,0.288910877781683,0.6789049919484702,0.6782747603833837,0.0,0.2950250430582218,0.0,0.0,411.0,0.6565495207667732,0.9071526141785274,0.1853035143769968,0.22523961661341854,0.26517571884984026,0.305111821086262,23972.0,0.0,5.0,0.0,0.893719806763285,0.10628019323671498,1.0,0.0,5.0,555.0,66.0,-1.0,112.0,-1.0,112.0,-1.0,140.0,-1.0,5308.2,-1.0,5308.2,-1.0,6635.25,-1.0,124.44444444444444,-1.0,124.44444444444444,-1.0,159.54415954415953,-1.0,5898.0,-1.0,5898.0,-1.0,7561.538461538461,-1.0,140.0,-1.0,140.0,-1.0,184.21052631578945,-1.0,6635.25,-1.0,6635.25,-1.0,8730.592105263157,-1.0,160.0,-1.0,160.0,-1.0,216.21621621621625,-1.0,7583.142857142857,-1.0,7583.142857142857,-1.0,10247.49034749035,-1.0,186.66666666666666,-1.0,186.66666666666666,-1.0,259.2592592592593,-1.0,8847.0,-1.0,8847.0,-1.0,12287.500000000002,-1.0,224.0,-1.0,224.0,-1.0,320.0,-1.0,10616.4,-1.0,10616.4,-1.0,15166.285714285714
78430,MYNBOU_5_Watanabe08,gora-0.7_aggregated.csv,NB,201,92692,92692,0.0,0.05406076036766927,0.05406076036766927,-1.0,10.99502487562189,0.07462686567164178,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.07462686567164178,6579.0,0.0,0.0,-1.0,0.9253731343283582,0.07462686567164178,-1.0,0.0,0.0,186.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78431,MYNBOU_5_Watanabe08,gora-0.8_aggregated.csv,NB,210,107400,107400,0.0,0.05442271880819367,0.05442271880819367,-1.0,11.19047619047619,0.06190476190476191,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.06190476190476191,0.06190476190476191,0.06190476190476191,0.06190476190476191,6074.0,0.0,0.0,-1.0,0.9380952380952381,0.06190476190476191,-1.0,0.0,0.0,197.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78432,MYNBOU_5_Watanabe08,jspwiki-2.10.0_aggregated.csv,NB,351,31152,31152,0.008547008547008548,0.06298151001540832,0.06298151001540832,83.33333333333333,13.545977011494253,0.07122507122507123,0.0,0.0,0.0,0.0,-0.02400957081289526,0.29148162870115957,0.7634099616858238,0.7464387464387433,0.0,0.3861036297595809,0.0,0.0,107.0,0.30484330484330485,0.6764102690815645,0.14814814814814814,0.1908831908831909,0.2336182336182336,0.27635327635327633,12084.0,0.0,4.0,0.0,0.9367816091954023,0.06321839080459771,1.0,0.0,3.0,326.0,22.0,-1.0,109.66666666666667,-1.0,82.25,-1.0,109.66666666666667,-1.0,9462.333333333334,-1.0,7096.75,-1.0,9462.333333333334,-1.0,121.85185185185185,-1.0,91.38888888888889,-1.0,126.05363984674328,-1.0,10513.703703703703,-1.0,7885.277777777777,-1.0,10876.245210727968,-1.0,137.08333333333331,-1.0,102.8125,-1.0,146.875,-1.0,11827.916666666664,-1.0,8870.9375,-1.0,12672.767857142855,-1.0,156.66666666666669,-1.0,117.50000000000001,-1.0,174.07407407407408,-1.0,13517.61904761905,-1.0,10138.214285714286,-1.0,15019.57671957672,-1.0,182.7777777777778,-1.0,137.08333333333334,-1.0,210.89743589743588,-1.0,15770.555555555557,-1.0,11827.916666666668,-1.0,18196.79487179487,-1.0,219.33333333333334,-1.0,164.5,-1.0,263.2,-1.0,18924.666666666668,-1.0,14193.5,-1.0,22709.6
78433,MYNBOU_5_Watanabe08,jspwiki-2.4.56_aggregated.csv,NB,307,327,327,0.029315960912052116,0.03363914373088685,0.03363914373088685,192.44444444444446,10.922818791946309,0.6319218241042345,0.3333333333333333,0.015706806282722512,0.029999999999999995,0.35031847133757965,-0.10352084930040933,0.3509836155648778,0.3076062639821029,0.2811074918566781,0.00020206046766704555,0.42503342051729154,1.0,0.1,306.0,0.996742671009772,0.9405405405405403,0.8078175895765473,0.9055374592833876,1.003257328990228,1.1009771986970684,14349.0,3.0,7.0,0.3333333333333333,0.3691275167785235,0.6308724832214765,0.6666666666666666,3.0,6.0,110.0,188.0,63.666666666666664,19.333333333333332,63.666666666666664,16.571428571428573,95.5,19.333333333333332,4783.0,3343.5,4783.0,2865.8571428571427,7174.5,3343.5,70.74074074074073,21.48148148148148,70.74074074074073,18.412698412698415,106.11111111111111,22.183973991202908,5314.444444444444,3714.9999999999995,5314.444444444444,3184.285714285714,7971.666666666666,3836.488812392427,79.58333333333333,24.166666666666664,79.58333333333333,20.71428571428571,119.375,25.709219858156033,5978.749999999999,4179.374999999999,5978.749999999999,3582.3214285714284,8968.125,4446.143617021277,90.95238095238096,27.619047619047624,90.95238095238096,23.673469387755105,136.42857142857144,30.184751496226905,6832.857142857144,4776.4285714285725,6832.857142857144,4094.0816326530617,10249.285714285716,5220.1405152224825,106.11111111111113,32.22222222222223,106.11111111111113,27.619047619047617,159.16666666666669,36.069651741293534,7971.666666666668,5572.500000000001,7971.666666666668,4776.428571428572,11957.5,6237.873134328358,127.33333333333333,38.666666666666664,127.33333333333333,33.142857142857146,191.0,44.19047619047619,9566.0,6687.0,9566.0,5731.714285714285,14349.0,7642.285714285715
78434,MYNBOU_5_Watanabe08,jspwiki-2.6.0_aggregated.csv,NB,364,1732,1732,0.046703296703296704,0.03579676674364896,0.03579676674364896,112.41176470588235,11.112391930835734,0.09065934065934066,0.4117647058823529,0.23333333333333334,0.2978723404255319,0.5715005669648482,0.2650825384775635,0.5814225755334748,0.8130191557891168,0.8131868131868112,0.002969144191278135,0.5568670627108335,2.0,0.10526315789473684,173.0,0.47527472527472525,0.8371989399873365,0.33791208791208793,0.47527472527472525,0.6126373626373627,0.75,16721.0,9.0,10.0,0.4117647058823529,0.9337175792507204,0.06628242074927954,0.5882352941176471,7.0,10.0,324.0,23.0,4.285714285714286,33.4,3.3333333333333335,33.4,4.285714285714286,37.111111111111114,2388.714285714286,2592.0,1857.888888888889,2592.0,2388.714285714286,2880.0,4.761904761904762,37.111111111111114,3.7037037037037037,37.111111111111114,4.761904761904761,42.60747544329633,2654.126984126984,2880.0,2064.320987654321,2880.0,2654.1269841269836,3306.5442020665896,5.357142857142857,41.75,4.166666666666667,41.75,5.357142857142858,49.46682464454977,2985.892857142857,3240.0,2322.361111111111,3240.0,2985.8928571428573,3838.862559241706,6.122448979591837,47.714285714285715,4.761904761904762,47.714285714285715,6.122448979591836,58.25920111634397,3412.448979591837,3702.8571428571427,2654.126984126984,3702.8571428571427,3412.4489795918366,4521.193092621664,7.142857142857142,55.666666666666664,5.555555555555556,55.666666666666664,7.142857142857142,69.93299832495812,3981.190476190476,4320.0,3096.4814814814818,4320.0,3981.190476190476,5427.13567839196,8.571428571428571,66.8,6.666666666666667,66.8,8.571428571428571,86.19354838709677,4777.428571428572,5184.0,3715.777777777778,5184.0,4777.428571428572,6689.032258064516
78435,MYNBOU_5_Watanabe08,jspwiki-2.8.0_aggregated.csv,NB,730,3438,3438,0.005479452054794521,0.037521815008726006,0.037521815008726006,220.5,12.455922865013774,0.09452054794520548,0.5,0.028985507246376812,0.0547945205479452,0.6448140900195695,0.10287932858055829,0.6404747586493524,0.7851239669421488,0.8178082191780935,0.0,0.5840411350219027,2.0,0.4,307.0,0.42054794520547945,0.7946224528661213,0.11917808219178082,0.13287671232876713,0.14657534246575343,0.16027397260273973,33533.0,3.0,2.0,0.5,0.9077134986225895,0.09228650137741047,0.5,2.0,2.0,659.0,67.0,34.5,330.5,23.0,330.5,23.0,330.5,16766.5,25241.5,11177.666666666666,25241.5,11177.666666666666,25241.5,38.333333333333336,367.22222222222223,25.555555555555554,367.22222222222223,25.555555555555554,367.22222222222223,18629.444444444445,28046.11111111111,12419.62962962963,28046.11111111111,12419.62962962963,28046.11111111111,43.125,413.125,28.749999999999996,413.125,28.749999999999996,413.125,20958.125,31551.875,13972.083333333332,31551.875,13972.083333333332,31551.875,49.28571428571429,472.14285714285717,32.85714285714286,472.14285714285717,32.85714285714286,472.14285714285717,23952.14285714286,36059.28571428572,15968.09523809524,36059.28571428572,15968.09523809524,36059.28571428572,57.5,550.8333333333334,38.333333333333336,550.8333333333334,38.333333333333336,550.8333333333334,27944.166666666668,42069.16666666667,18629.444444444445,42069.16666666667,18629.444444444445,42069.16666666667,69.0,661.0,46.0,661.0,46.0,661.0,33533.0,50483.0,22355.333333333332,50483.0,22355.333333333332,50483.0
78436,MYNBOU_5_Watanabe08,jspwiki-2.9.0_aggregated.csv,NB,372,20027,20027,0.010752688172043012,0.059719378838567934,0.059719378838567934,289.0,11.453804347826088,0.0913978494623656,0.75,0.08333333333333333,0.15,0.8224222585924714,0.23035172606660312,0.8121950337710298,0.8729619565217391,0.8860215053763427,0.0,0.6740732223346516,0.0,0.0,144.0,0.3870967741935484,0.7560252046729831,0.11559139784946236,0.12903225806451613,0.1424731182795699,0.15591397849462366,17877.0,4.0,1.0,0.75,0.9103260869565217,0.08967391304347826,0.25,3.0,1.0,335.0,33.0,12.0,336.0,9.0,336.0,18.0,336.0,5959.0,25607.0,4469.25,25607.0,8938.5,25607.0,13.333333333333332,373.3333333333333,10.0,373.3333333333333,21.05263157894737,414.8148148148148,6621.11111111111,28452.222222222223,4965.833333333333,28452.222222222223,10454.38596491228,31613.580246913578,14.999999999999998,420.0,11.25,420.0,24.999999999999996,524.9999999999999,7448.749999999999,32008.75,5586.5625,32008.75,12414.583333333332,40010.93749999999,17.142857142857146,480.00000000000006,12.857142857142858,480.00000000000006,30.252100840336137,685.7142857142858,8512.857142857145,36581.42857142857,6384.642857142858,36581.42857142857,15022.689075630253,52259.18367346939,20.000000000000004,560.0,15.0,560.0,37.5,933.3333333333334,9931.666666666668,42678.333333333336,7448.75,42678.333333333336,18621.875,71130.55555555556,24.0,672.0,18.0,672.0,48.0,1344.0,11918.0,51214.0,8938.5,51214.0,23836.0,102428.0
78437,MYNBOU_5_Watanabe08,knox-0.10.0_aggregated.csv,NB,622,83463,83463,0.04340836012861737,0.05165163006362101,0.05165163006362101,52.407407407407405,6.712605042016807,0.09646302250803858,0.4074074074074074,0.2,0.2682926829268293,0.5658668658388573,0.23933620875581513,0.5777237153515902,0.7922813569872393,0.7964228295819916,0.0006932654772074037,0.5669014203928813,6.0,0.1875,193.0,0.3102893890675241,0.657559149120903,0.3279742765273312,0.4565916398713826,0.5852090032154341,0.7138263665594855,13183.0,14.0,18.0,0.4074074074074074,0.9260504201680673,0.07394957983193277,0.5925925925925926,11.0,16.0,551.0,44.0,5.0,35.4375,3.9285714285714284,31.5,6.875,35.4375,1198.4545454545455,1479.5625,941.6428571428571,1315.1666666666667,1647.875,1479.5625,5.555555555555555,39.375,4.365079365079366,35.0,7.6388888888888875,41.39290407358738,1331.6161616161617,1643.9583333333333,1046.2698412698412,1461.2962962962963,1830.972222222222,1728.208497590889,6.249999999999999,44.296875,4.910714285714286,39.375,8.59375,48.94682320441987,1498.0681818181818,1849.453125,1177.0535714285713,1643.9583333333333,2059.84375,2043.5946132596675,7.142857142857143,50.625,5.612244897959184,45.0,9.821428571428571,58.780841799709734,1712.0779220779223,2113.660714285714,1345.2040816326532,1878.8095238095239,2354.1071428571427,2454.177897574124,8.333333333333334,59.0625,6.5476190476190474,52.50000000000001,11.458333333333334,72.02743902439025,1997.4242424242425,2465.9375,1569.404761904762,2191.944444444445,2746.4583333333335,3007.2408536585367,10.0,70.875,7.857142857142857,63.0,13.75,90.72,2396.909090909091,2959.125,1883.2857142857142,2630.3333333333335,3295.75,3787.68
78438,MYNBOU_3_Peters15,parquet-mr-1.6.0_aggregated.csv,NB,377,299,323,0.034482758620689655,0.043478260869565216,0.04024767801857585,49.38461538461539,6.93956043956044,0.15384615384615385,0.6153846153846154,0.13114754098360656,0.21621621621621623,0.7154565061107118,0.23276015402400316,0.7091996955794565,0.8242814877430262,0.8253126184160725,0.001492607822069086,0.5713622893405582,3.0,0.21428571428571427,156.0,0.41379310344827586,0.7934863950669019,0.27320954907161804,0.3395225464190981,0.40583554376657827,0.47214854111405835,16703.0,9.0,5.0,0.6153846153846154,0.8543956043956044,0.14560439560439561,0.38461538461538464,8.0,5.0,311.0,53.0,7.625,63.2,6.777777777777778,63.2,7.625,79.0,2087.875,3340.8,1855.888888888889,3340.8,2087.875,4176.0,8.472222222222221,70.22222222222223,7.530864197530865,70.22222222222223,8.472222222222221,92.39766081871345,2319.861111111111,3712.0,2062.098765432099,3712.0,2319.861111111111,4884.210526315789,9.53125,79.0,8.472222222222221,79.0,9.53125,109.72222222222223,2609.84375,4176.0,2319.861111111111,4176.0,2609.84375,5800.0,10.892857142857144,90.28571428571429,9.682539682539684,90.28571428571429,10.892857142857142,132.7731092436975,2982.6785714285716,4772.571428571428,2651.2698412698414,4772.571428571428,2982.678571428571,7018.487394957983,12.708333333333334,105.33333333333333,11.296296296296298,105.33333333333333,12.708333333333334,164.58333333333334,3479.791666666667,5568.0,3093.1481481481483,5568.0,3479.791666666667,8700.0,15.25,126.4,13.555555555555555,126.4,15.25,210.66666666666666,4175.75,6681.6,3711.777777777778,6681.6,4175.75,11136.0
78439,MYNBOU_5_Watanabe08,knox-0.11.0_aggregated.csv,NB,650,85650,85650,0.04,0.05178050204319907,0.05178050204319907,54.42307692307692,7.012820512820513,0.10461538461538461,0.34615384615384615,0.15,0.20930232558139533,0.5027785902310616,0.17900975259863283,0.5340629272431408,0.754129684418146,0.7449230769230697,0.00023431952662721905,0.5060058477991732,5.0,0.16666666666666666,346.0,0.5323076923076923,0.8453230777335831,0.34,0.4707692307692308,0.6015384615384616,0.7323076923076923,14021.0,11.0,19.0,0.34615384615384615,0.9182692307692307,0.08173076923076923,0.6538461538461539,9.0,17.0,573.0,51.0,6.666666666666667,34.705882352941174,5.454545454545454,31.05263157894737,10.0,36.875,1557.888888888889,1408.3529411764705,1274.6363636363637,1260.1052631578948,2336.8333333333335,1496.375,7.407407407407407,38.56209150326797,6.0606060606060606,34.50292397660819,11.11111111111111,43.10029951055591,1730.9876543209878,1564.8366013071895,1416.262626262626,1400.1169590643274,2596.4814814814813,1748.995543867338,8.333333333333334,43.382352941176464,6.8181818181818175,38.815789473684205,12.5,51.073407202216046,1947.361111111111,1760.441176470588,1593.2954545454545,1575.1315789473683,2921.041666666667,2072.5415512465365,9.523809523809524,49.57983193277312,7.792207792207793,44.360902255639104,14.285714285714285,61.56735886465617,2225.5555555555557,2011.932773109244,1820.909090909091,1800.1503759398497,3338.333333333333,2498.382552436607,11.111111111111112,57.84313725490196,9.090909090909092,51.75438596491228,16.666666666666668,75.87448559670784,2596.4814814814818,2347.2549019607845,2124.3939393939395,2100.175438596491,3894.722222222222,3078.960905349795,13.333333333333334,69.41176470588235,10.909090909090908,62.10526315789474,20.0,96.3265306122449,3115.777777777778,2816.705882352941,2549.2727272727275,2520.2105263157896,4673.666666666667,3908.8979591836733
78440,MYNBOU_3_Peters15,parquet-mr-1.7.0_aggregated.csv,NB,377,299,323,0.07957559681697612,0.043478260869565216,0.04024767801857585,21.4,7.279538904899136,0.16180371352785147,0.5,0.2459016393442623,0.32967032967032966,0.6343519494204426,0.2700210463913767,0.6342313318492561,0.8042267050912584,0.7898268060539912,0.006887007013267276,0.5195761380369607,7.0,0.20588235294117646,171.0,0.4535809018567639,0.8256078572284109,0.519893899204244,0.7188328912466844,0.9177718832891246,1.1167108753315649,16697.0,18.0,16.0,0.5,0.8674351585014409,0.13256484149855907,0.5,15.0,15.0,301.0,46.0,4.066666666666666,21.066666666666666,3.388888888888889,19.75,5.545454545454546,24.307692307692307,1113.1333333333334,1113.2666666666667,927.6111111111111,1043.6875,1517.909090909091,1284.5384615384614,4.518518518518518,23.40740740740741,3.7654320987654324,21.944444444444443,6.317250235602364,28.478474418939978,1236.8148148148148,1236.962962962963,1030.679012345679,1159.6527777777778,1729.166019407421,1504.9431782337933,5.083333333333333,26.333333333333332,4.236111111111111,24.6875,7.25361491628615,33.72609289617486,1391.4166666666667,1391.5833333333333,1159.513888888889,1304.609375,1985.46898782344,1782.2532445355191,5.809523809523809,30.095238095238095,4.841269841269842,28.214285714285715,8.42529799312164,40.51230112434456,1590.1904761904761,1590.3809523809523,1325.1587301587301,1490.982142857143,2306.183616248394,2140.8699888462966,6.777777777777778,35.111111111111114,5.648148148148149,32.91666666666667,9.951709736361265,49.61065059030395,1855.2222222222222,1855.4444444444443,1546.0185185185187,1739.4791666666667,2723.9950404594106,2621.6716905300177,8.133333333333333,42.13333333333333,6.777777777777778,39.5,12.049382716049383,62.41975308641975,2226.266666666667,2226.5333333333333,1855.2222222222222,2087.375,3298.1728395061727,3298.567901234568
78441,MYNBOU_5_Watanabe08,knox-0.12.0_aggregated.csv,NB,672,89757,89757,0.03273809523809524,0.05355571153224818,0.05355571153224818,31.045454545454547,8.393846153846154,0.09523809523809523,0.4090909090909091,0.15,0.21951219512195122,0.5666386377969309,0.20632797359757052,0.5784968762056681,0.7584615384615384,0.7348809523809521,0.0001927858847501705,0.5056537316445485,5.0,0.2,392.0,0.5833333333333334,0.8723318363021648,0.2693452380952381,0.36607142857142855,0.46279761904761907,0.5595238095238095,13870.0,10.0,15.0,0.4090909090909091,0.9215384615384615,0.07846153846153846,0.5909090909090909,9.0,13.0,599.0,51.0,6.666666666666667,47.07692307692308,6.0,40.8,10.0,47.07692307692308,1541.111111111111,1981.8461538461538,1387.0,1717.6,2311.6666666666665,1981.8461538461538,7.407407407407407,52.3076923076923,6.666666666666667,45.333333333333336,11.11111111111111,54.7945205479452,1712.3456790123457,2202.0512820512818,1541.111111111111,1908.4444444444443,2568.5185185185182,2306.7418748321243,8.333333333333334,58.84615384615385,7.5,51.0,12.5,64.61148648648648,1926.388888888889,2477.3076923076924,1733.75,2147.0,2889.5833333333335,2720.0168918918916,9.523809523809524,67.25274725274726,8.571428571428571,58.285714285714285,14.285714285714285,77.43894723522712,2201.5873015873017,2831.2087912087914,1981.4285714285713,2453.714285714286,3302.3809523809523,3260.027837530052,11.111111111111112,78.46153846153847,10.0,68.0,16.666666666666668,94.79553903345726,2568.5185185185187,3303.0769230769233,2311.6666666666665,2862.6666666666665,3852.777777777778,3990.7063197026027,13.333333333333334,94.15384615384616,12.0,81.6,20.0,119.41463414634147,3082.222222222222,3963.6923076923076,2774.0,3435.2,4623.333333333333,5027.121951219512
